Title,Price,Rating,Brand,RAM,Processor-Brand,Hard-Disk
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.2,Lenovo,16 GB,Intel,512 GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)","1,08,490",4.3,Lenovo,32 GB,Intel,1 TB
"Lenovo Yoga 7 2-in-1 WUXGA OLED AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IML9 2 in 1 Laptop  (14 inch, Tidal Teal, 1.49 kg, With MS Office)","1,22,190",4.1,Lenovo,16 GB,Intel,1 TB
"HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-ec2004AX Gaming Laptop  (15.6 inch, Shadow Black, 1.98 kg)","56,990",4.4,HP,8 GB,AMD,512 GB
"HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5202TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)","48,400",4.2,HP,8 GB,Intel,512 GB
"DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.65 kg, With MS Office)","49,990",4,DELL,8 GB,Intel,256 GB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","78,990",4.1,Lenovo,16 GB,Intel,1 TB
"MSI Modern 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-291IN Thin and Light Laptop  (15.6 Inch, Star Blue, 1.7 Kg)","47,990",4.3,MSI,8 GB,Intel,512 GB
"MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4070/240 Hz) Crosshair 16 HX D14VGKG-205IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.5 Kg)","1,72,590",4.5,MSI,32 GB,Intel,1 TB
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15ACH6 | 15ACH6D1 Gaming Laptop  (15.6 Inch, Shadow Black, With MS Office)","70,990",4.3,Lenovo,16 GB,AMD,512 GB
"HP 255 G9 840T7PA AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) 255 G8 Thin and Light Laptop  (15.6 Inch, Jet Black, 2.5 Kg)","21,786",3.9,HP,4 GB,AMD,256 GB
"ASUS Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ322WS Laptop  (15.6 inch, Silver, With MS Office)","38,690",3.9,ASUS,8 GB,Intel,512 GB
"Colorful P15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) P15 23-HJ76B16512E-G-IND Gaming Laptop  (15.6 Inch, Gray, 2.4 Kg)","1,19,999",4.5,Colorful,16 GB,Intel,512 GB
"MSI Cyborg 14 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) Cyborg 14 A13UCX-205IN Gaming Laptop  (14 inch, Translucent Black, 1.6 kg, With MS Office)","59,990",4.2,MSI,16 GB,Intel,512 GB
"Lenovo IdeaPad 3 Intel Core i3 10th Gen 10110U - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 2.38 kg, With MS Office)","34,690",4.3,Lenovo,8 GB,Intel,256 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg)","48,500",4,Lenovo,8 GB,AMD,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ALC7 2 Thin and Light Laptop  (39.62 cm, Cloud Grey, 1.65 kg, With MS Office)","37,990",4.2,Lenovo,8 GB,AMD,512 GB
"ASUS Vivobook AMD R5 5600H AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS Laptop  (16 inch, Silver, With MS Office)","48,500",4.2,ASUS,16 GB,AMD,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"Infinix X2 Slim Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop  (14 inch, Green, 1.24 kg)","43,990",4.3,Infinix,16 GB,Intel,512 GB
"ASUS VivoBook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10 Home) X515EA-EJ312TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","32,990",4.4,ASUS,8 GB,Intel,256 GB
"Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 Kg)","44,990",3.7,Acer,16 GB,Intel,512 GB
"HP Pavilion AI PC Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0015TU Thin and Light Laptop  (16 Inch, Natural Silver Aluminum, 2.52 Kg)","72,990",4.3,HP,16 GB,Intel,512 GB
"DELL Latitude Intel Core i3 11th Gen Core i3-1115G4 - (8 GB/256 GB SSD/Ubuntu) 3420 Business Laptop  (14 inch, Black)","31,499",4.3,DELL,8 GB,Intel,256 GB
"Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXQ3HN/A  (13 Inch, Silver, 1.24 Kg)","1,07,990",4.6,Apple,8 GB,Apple,256 GB
"HP 15s Intel Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 15s-FQ2071TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 kg, With MS Office)","45,990",4.3,HP,8 GB,Intel,512 GB
"Acer Metal Body Laptop Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-52 Thin and Light Laptop  (15.6 inch, Steel Grey, 1.60 kg)","29,890",3.5,Acer,8 GB,Intel,512 GB
"ASUS Chromebook Intel Celeron Dual Core N3350 - (4 GB/32 GB EMMC Storage/Chrome OS) C223NA-GJ0074 Chromebook  (11.6 inch, Grey, 1 Kg)","15,790",3.5,ASUS,4 GB,Intel,32 GB
"Acer Aspire Lite Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop  (15.6 inch, Steel Grey, 1.59 Kg)","41,990",3.7,Acer,8 GB,Intel,512 GB
"HP 15s Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0013TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.6 kg, With MS Office)","57,370",4.2,HP,16 GB,Intel,512 GB
"Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 Laptop  (35.56 cm, Storm Grey, 1.55 Kg, With MS Office)","63,990",4.1,Lenovo,16 GB,AMD,512 GB
"ASUS TUF Gaming F15 with 90Whr Battery Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz/95 W) FX577ZC-HN192WS Gaming Laptop  (15.6 Inch, Mecha Gray, 2.20 Kg, With MS Office)","80,990",4.1,ASUS,16 GB,Intel,1 TB
"MSI Cyborg 14 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Cyborg 14 A13VE-201IN Gaming Laptop  (14 inch, Translucent Black, 1.6 kg, With MS Office)","89,990",4.2,MSI,16 GB,Intel,512 GB
"HP 15s AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)","51,669",4.3,HP,16 GB,AMD,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0050AX Gaming Laptop  (15.6 inch, Mica Silver, 2.37 kg, With MS Office)","59,200",4.1,HP,8 GB,AMD,512 GB
"HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-ec2004AX Gaming Laptop  (15.6 inch, Shadow Black, 1.98 kg)","56,990",4.4,HP,8 GB,AMD,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"HP 14s Backlit Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin and Light Laptop  (14 Inch, Natual Silver, 1.46 Kg, With MS Office)","40,989",4.3,HP,8 GB,Intel,512 GB
"HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ5202TU Thin and Light Laptop  (15.6 inch, Silver, With MS Office)","47,223",4.1,HP,8 GB,Intel,512 GB
"Acer Swift Go 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SFG14-01 Thin and Light Laptop  (14.5 Inch, Steel Gray, 1.32 Kg, With MS Office)","89,990",4.2,Acer,16 GB,Qualcomm,512 GB
"DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)","37,050",4.2,DELL,8 GB,Intel,256 GB
"Lenovo IdeaPad Slim 3 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 14AMN8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","40,190",4,Lenovo,8 GB,AMD,512 GB
"Acer One14 AMD Ryzen 5 3500U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 Inch, Rose Gold, 1.6 Kg, With MS Office)","26,990",4.5,Acer,8 GB,AMD,256 GB
"DELL Inspiron AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop  (38 cm, Platinum Silver, 1.8 Kgs, With MS Office)","35,500",4,DELL,8 GB,AMD,512 GB
"ASUS Vivobook 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK522WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.40 Kg, With MS Office)","47,990",3.9,ASUS,8 GB,Intel,512 GB
"DELL Inspiron 5430 Intel Core i7 13th Gen 13th Generation Intel® Core™ i7-1355U Processor (12MB Cache, up to 5.00 GHz) - (16 GB/512 GB SSD/Windows 11 Home) New Inspiron 5430 Thin and Light Laptop  (14.1 Inch, Platinum Silver, 1.6 Kg, With MS Office)","81,990",4.2,DELL,16 GB,Intel,512 GB
"HP 14s Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 14s - dy2507TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg, With MS Office)","32,990",4.3,HP,8 GB,Intel,256 GB
"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/1 TB SSD/Windows 11 Home) ZIB-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)","1,80,990",4.7,MICROSOFT,16 GB,Qualcomm,1 TB
"HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0111TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.59 Kg)","48,999",4.1,HP,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","46,450",4.1,Lenovo,8 GB,Intel,512 GB
"ASUS Zenbook S 13 OLED 1 cm Thin & 1 kg Light, Intel EVO Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) UX5304VA-NQ541WS Thin and Light Laptop  (13.3 Inch, Ponder Blue, 1.00 kg, With MS Office)","85,990",4.2,ASUS,16 GB,Intel,512 GB
"HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fr2511TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","37,790",4.3,HP,8 GB,Intel,512 GB
"DELL Vostro 3420 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D552327WIN9S Laptop  (14 inch, Titan Grey, With MS Office)","33,999",4.1,DELL,8 GB,Intel,512 GB
"HP 14s AMD Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0012AU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 kg, With MS Office)","37,990",4.6,HP,8 GB,AMD,512 GB
"DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)","50,999",4.2,DELL,8 GB,Intel,256 GB
"HP Omen Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 16-wf0179TX Gaming Laptop  (16.1 Inch, Shadow Black, 2.35 kg)","99,990",4.2,HP,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","43,990",4.1,Lenovo,8 GB,Intel,512 GB
"CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop  (15.6 Inch, Grey, 1.74 kg)","18,990",3.7,CHUWI,8 GB,Intel,256 GB
"ASUS VivoBook 14 AMD Ryzen 5 Quad Core 2nd Gen AMD R5-3500U - (8 GB/512 GB SSD/Windows 10 Home) X412DA-EK503T Thin and Light Laptop  (14 inch, Peacock Blue, 1.5 kg)","42,990",4.3,ASUS,8 GB,AMD,512 GB
"DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (14.96 inch, Carbon Black, 1.65 Kg, With MS Office)","45,890",4,DELL,8 GB,Intel,512 GB
"DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Laptop  (14 Inch, Carbon Black, 1.48 Kg, With MS Office)","46,990",3.1,DELL,8 GB,Intel,512 GB
"DELL Inspiron 15 3520 Intel Core i5 12th Gen Core i5 - (8 GB/512 GB SSD/Windows 11 Home) D560885WIN9S Laptop  (15.6 inch, Platinum Silver, 1.65 kg, With MS Office)","52,680",3.7,DELL,8 GB,Intel,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 15ARH7 Gaming Laptop  (15.6 Inch, Onyx Grey, 2.32 Kg, With MS Office)","79,990",2.9,Lenovo,16 GB,AMD,512 GB
"DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin and Light Laptop  (14 inch, Platinum Silver, With MS Office)","61,990",3.9,DELL,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)","1,08,490",4.3,Lenovo,32 GB,Intel,1 TB
"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 15IRH8 Gaming Laptop  (15.6 Inch, Storm Grey, 2.4 kg, With MS Office)","92,999",4.3,Lenovo,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 5 WUXGA-OLED Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin and Light Laptop  (14 Inch, Cloud Grey, 1.46 kg, With MS Office)","81,490",4.1,Lenovo,16 GB,Intel,512 GB
"DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7430 Thin and Light Laptop  (14 Inch, Platinum Silver, 1.58 Kg, With MS Office)","68,590",4.3,DELL,8 GB,Intel,512 GB
"DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) IN5430JNH1P001ORS1 Thin and Light Laptop  (14 inch, Platinum Silver, With MS Office)","69,499",3.9,DELL,16 GB,Intel,1 TB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","78,990",4.1,Lenovo,16 GB,Intel,1 TB
"CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook Plus Laptop  (15.6 inch, Iron Grey, 1.74 kg)","21,990",4.1,CHUWI,8 GB,Intel,256 GB
"Acer ‎Acer One 14 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Silver, 1.5 Kg)","24,999",2,Acer,8 GB,AMD,512 GB
"ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK322WS Thin and Light Laptop  (14 Inch, Mixed Black, 1.38 Kg, With MS Office)","32,890",4.5,ASUS,8 GB,AMD,512 GB
"ASUS Vivobook GO 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK323WS Thin and Light Laptop  (14.1 inch, Green Grey, 1.38 kg, With MS Office)","31,900",4,ASUS,8 GB,AMD,512 GB
"HP Victus AMD Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) 16-e1060AX Gaming Laptop  (16.1 Inch, Mica Silver, 2.48 Kg, With MS Office)","80,990",4.3,HP,16 GB,AMD,512 GB
"ASUS Zenbook 14 OLED AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ752WS Thin and Light Laptop  (14 Inch, Ponder Blue, 1.28 Kg, With MS Office)","1,14,990",3.9,ASUS,16 GB,Intel,1 TB
"ASUS Vivobook Go 15 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) X1500KA-EJ021W Thin and Light Laptop  (15.6 Inch, Black, 1.57 kg)","27,500",3.7,ASUS,8 GB,Intel,512 GB
"DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)","50,999",4.2,DELL,8 GB,Intel,256 GB
"AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop  (15.6 inch, Dark Grey)","16,990",3.6,AXL,4 GB,Intel,256 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","43,990",4.1,Lenovo,8 GB,Intel,512 GB
"ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ323WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 Kg, With MS Office)","38,990",3.5,ASUS,8 GB,Intel,512 GB
"HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop  (15.6 inch, Black)","31,490",4,HP,8 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","78,990",4.1,Lenovo,16 GB,Intel,1 TB
"HP 14s Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 14s - dy2507TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg, With MS Office)","32,990",4.3,HP,8 GB,Intel,256 GB
"HP AMD Ryzen 5 Dual Core - (16 GB/512 GB SSD/DOS) 6E3Z2PA Laptop  (14 inch, Black)","33,990",3.5,HP,16 GB,AMD,512 GB
"HP Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) fq3071TU Thin and Light Laptop  (15.6 inch, Natural Silver, With MS Office)","28,690",1.8,HP,8 GB,Intel,512 GB
"ASUS Vivobook 15 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and Light Laptop  (15.6 Inch, Transparent Silver, 1.80 kg, With MS Office)","43,999",4.3,ASUS,8 GB,Intel,512 GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)","1,08,490",4.3,Lenovo,32 GB,Intel,1 TB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"HP 240 G9 Intel Core i3 12th Gen Intel® Core™ i3-1215U - (8 GB/512 GB SSD/DOS) 240 G9 Business Laptop  (14 inch, Silver, 1.47 kg)","32,140",3,HP,8 GB,Intel,512 GB
"DELL inspiron 3535 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light Laptop  (15.6 Inch, Black, 1.67 Kg, With MS Office)","31,990",3.5,DELL,8 GB,AMD,512 GB
"Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82RK00VWIN Thin and Light Laptop  (15.6 inch, Onyx Grey, With MS Office)","32,800",3.9,Lenovo,8 GB,Intel,512 GB
"DELL AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.69 kg, With MS Office)","39,990",3.8,DELL,8 GB,AMD,512 GB
"Lenovo Yoga Slim 6 Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) 14IAP8 Thin and Light Laptop  (35.56 cm, Storm Grey, 1.35 Kg, With MS Office)","69,999",4.3,Lenovo,16 GB,Intel,512 GB
"Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) LOQ 15IAX9D1 Gaming Laptop  (15.6 inch, Luna Grey, 2.38 kg, With MS Office)","61,990",4.3,Lenovo,12 GB,Intel,512 GB
"HP 15s AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0500AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 KG, With MS Office)","40,799",4.5,HP,8 GB,AMD,512 GB
